mac_cliente,mac_ap,banda,antena,rssi,date,time,client_index,block_index,timestamp_real,timeframe
172.253.206.125.31.69,44.208.45.125.172.128,1,1,-41.0,2018-11-14,15:05:00,31.0,13.0,2018-11-14 15:05:00,47
172.253.206.125.31.69,44.208.45.127.67.64,0,0,-101.0,2018-11-14,15:05:00,,,2018-11-14 15:05:00,47
172.253.206.125.31.69,44.208.45.127.67.64,0,1,-101.0,2018-11-14,15:05:00,,,2018-11-14 15:05:00,47
172.253.206.125.31.69,44.208.45.127.67.64,1,0,-101.0,2018-11-14,15:05:00,,,2018-11-14 15:05:00,47
172.253.206.125.31.69,44.208.45.127.67.64,1,1,-101.0,2018-11-14,15:05:00,,,2018-11-14 15:05:00,47
172.253.206.125.31.69,44.208.45.127.103.160,0,0,-101.0,2018-11-14,15:05:00,,,2018-11-14 15:05:00,47
172.253.206.125.31.69,44.208.45.127.103.160,0,1,-101.0,2018-11-14,15:05:00,,,2018-11-14 15:05:00,47
172.253.206.125.31.69,44.208.45.127.103.160,1,0,-87.0,2018-11-14,15:05:00,31.0,13.0,2018-11-14 15:05:00,47
172.253.206.125.31.69,44.208.45.127.103.160,1,1,-89.0,2018-11-14,15:05:00,31.0,13.0,2018-11-14 15:05:00,47
224.118.208.88.66.192,0.66.104.213.240.0,0,0,-97.0,2018-11-07,11:05:00,47.0,1.0,2018-11-07 11:05:00,47
224.118.208.88.66.192,0.66.104.213.240.0,0,1,-98.0,2018-11-07,11:05:00,47.0,1.0,2018-11-07 11:05:00,47
224.118.208.88.66.192,0.66.104.213.240.0,1,0,-101.0,2018-11-07,11:05:00,,,2018-11-07 11:05:00,47
224.118.208.88.66.192,0.66.104.213.240.0,1,1,-101.0,2018-11-07,11:05:00,,,2018-11-07 11:05:00,47
224.118.208.88.66.192,44.208.45.106.167.16,0,0,-51.0,2018-11-07,11:05:00,47.0,1.0,2018-11-07 11:05:00,47
224.118.208.88.66.192,44.208.45.106.167.16,0,1,-59.0,2018-11-07,11:05:00,47.0,1.0,2018-11-07 11:05:00,47
224.118.208.88.66.192,44.208.45.106.167.16,1,0,-72.0,2018-11-07,11:05:00,47.0,1.0,2018-11-07 11:05:00,47
224.118.208.88.66.192,44.208.45.106.167.16,1,1,-67.0,2018-11-07,11:05:00,47.0,1.0,2018-11-07 11:05:00,47
224.118.208.88.66.192,44.208.45.125.172.128,0,0,-55.0,2018-11-07,11:05:00,47.0,1.0,2018-11-07 11:05:00,47
224.118.208.88.66.192,44.208.45.125.172.128,0,1,-56.0,2018-11-07,11:05:00,47.0,1.0,2018-11-07 11:05:00,47
224.118.208.88.66.192,44.208.45.125.172.128,1,0,-65.0,2018-11-07,11:05:00,47.0,1.0,2018-11-07 11:05:00,47
224.118.208.88.66.192,44.208.45.125.172.128,1,1,-63.0,2018-11-07,11:05:00,47.0,1.0,2018-11-07 11:05:00,47
224.118.208.88.66.192,44.208.45.127.67.64,0,0,-98.0,2018-11-07,11:05:00,47.0,1.0,2018-11-07 11:05:00,47
224.118.208.88.66.192,44.208.45.127.67.64,0,1,-97.0,2018-11-07,11:05:00,47.0,1.0,2018-11-07 11:05:00,47
224.118.208.88.66.192,44.208.45.127.67.64,1,0,-101.0,2018-11-07,11:05:00,,,2018-11-07 11:05:00,47
224.118.208.88.66.192,44.208.45.127.67.64,1,1,-101.0,2018-11-07,11:05:00,,,2018-11-07 11:05:00,47
224.118.208.88.66.192,44.208.45.127.103.160,0,0,-88.0,2018-11-07,11:05:00,47.0,1.0,2018-11-07 11:05:00,47
224.118.208.88.66.192,44.208.45.127.103.160,0,1,-86.0,2018-11-07,11:05:00,47.0,1.0,2018-11-07 11:05:00,47
224.118.208.88.66.192,44.208.45.127.103.160,1,0,-101.0,2018-11-07,11:05:00,,,2018-11-07 11:05:00,47
224.118.208.88.66.192,44.208.45.127.103.160,1,1,-101.0,2018-11-07,11:05:00,,,2018-11-07 11:05:00,47
104.83.88.165.46.46,0.66.104.213.240.0,0,0,-85.0,2018-11-21,15:05:00,14.0,1.0,2018-11-21 15:05:00,48
104.83.88.165.46.46,0.66.104.213.240.0,0,1,-68.0,2018-11-21,15:05:00,14.0,1.0,2018-11-21 15:05:00,48
104.83.88.165.46.46,0.66.104.213.240.0,1,0,-84.0,2018-11-21,15:05:00,14.0,1.0,2018-11-21 15:05:00,48
104.83.88.165.46.46,0.66.104.213.240.0,1,1,-85.0,2018-11-21,15:05:00,14.0,1.0,2018-11-21 15:05:00,48
104.83.88.165.46.46,44.208.45.106.167.16,0,0,-90.0,2018-11-21,15:05:00,14.0,1.0,2018-11-21 15:05:00,48
104.83.88.165.46.46,44.208.45.106.167.16,0,1,-93.0,2018-11-21,15:05:00,14.0,1.0,2018-11-21 15:05:00,48
104.83.88.165.46.46,44.208.45.106.167.16,1,0,-101.0,2018-11-21,15:05:00,,,2018-11-21 15:05:00,48
104.83.88.165.46.46,44.208.45.106.167.16,1,1,-101.0,2018-11-21,15:05:00,,,2018-11-21 15:05:00,48
104.83.88.165.46.46,44.208.45.125.172.128,0,0,-97.0,2018-11-21,15:05:00,14.0,1.0,2018-11-21 15:05:00,48
104.83.88.165.46.46,44.208.45.125.172.128,0,1,-99.0,2018-11-21,15:05:00,14.0,1.0,2018-11-21 15:05:00,48
104.83.88.165.46.46,44.208.45.125.172.128,1,0,-101.0,2018-11-21,15:05:00,,,2018-11-21 15:05:00,48
104.83.88.165.46.46,44.208.45.125.172.128,1,1,-101.0,2018-11-21,15:05:00,,,2018-11-21 15:05:00,48
104.83.88.165.46.46,44.208.45.127.67.64,0,0,-98.0,2018-11-21,15:05:00,14.0,1.0,2018-11-21 15:05:00,48
104.83.88.165.46.46,44.208.45.127.67.64,0,1,-97.0,2018-11-21,15:05:00,14.0,1.0,2018-11-21 15:05:00,48
104.83.88.165.46.46,44.208.45.127.67.64,1,0,-90.0,2018-11-21,15:05:00,14.0,1.0,2018-11-21 15:05:00,48
104.83.88.165.46.46,44.208.45.127.67.64,1,1,-90.0,2018-11-21,15:05:00,14.0,1.0,2018-11-21 15:05:00,48
104.83.88.165.46.46,44.208.45.127.103.160,0,0,-98.0,2018-11-21,15:05:00,14.0,1.0,2018-11-21 15:05:00,48
104.83.88.165.46.46,44.208.45.127.103.160,0,1,-95.0,2018-11-21,15:05:00,14.0,1.0,2018-11-21 15:05:00,48
104.83.88.165.46.46,44.208.45.127.103.160,1,0,-101.0,2018-11-21,15:05:00,,,2018-11-21 15:05:00,48
104.83.88.165.46.46,44.208.45.127.103.160,1,1,-101.0,2018-11-21,15:05:00,,,2018-11-21 15:05:00,48
224.118.208.88.66.192,0.66.104.213.240.0,0,0,-98.0,2018-11-14,11:05:00,47.0,2.0,2018-11-14 11:05:00,48
224.118.208.88.66.192,0.66.104.213.240.0,0,1,-99.0,2018-11-14,11:05:00,47.0,2.0,2018-11-14 11:05:00,48
224.118.208.88.66.192,0.66.104.213.240.0,1,0,-101.0,2018-11-14,11:05:00,,,2018-11-14 11:05:00,48
224.118.208.88.66.192,0.66.104.213.240.0,1,1,-101.0,2018-11-14,11:05:00,,,2018-11-14 11:05:00,48
224.118.208.88.66.192,44.208.45.106.167.16,0,0,-79.0,2018-11-14,11:05:00,47.0,2.0,2018-11-14 11:05:00,48
224.118.208.88.66.192,44.208.45.106.167.16,0,1,-75.0,2018-11-14,11:05:00,47.0,2.0,2018-11-14 11:05:00,48
224.118.208.88.66.192,44.208.45.106.167.16,1,0,-74.0,2018-11-14,11:05:00,47.0,2.0,2018-11-14 11:05:00,48
224.118.208.88.66.192,44.208.45.106.167.16,1,1,-75.0,2018-11-14,11:05:00,47.0,2.0,2018-11-14 11:05:00,48
224.118.208.88.66.192,44.208.45.125.172.128,0,0,-62.0,2018-11-14,11:05:00,47.0,2.0,2018-11-14 11:05:00,48
224.118.208.88.66.192,44.208.45.125.172.128,0,1,-58.0,2018-11-14,11:05:00,47.0,2.0,2018-11-14 11:05:00,48
224.118.208.88.66.192,44.208.45.125.172.128,1,0,-54.0,2018-11-14,11:05:00,47.0,2.0,2018-11-14 11:05:00,48
224.118.208.88.66.192,44.208.45.125.172.128,1,1,-52.0,2018-11-14,11:05:00,47.0,2.0,2018-11-14 11:05:00,48
224.118.208.88.66.192,44.208.45.127.67.64,0,0,-97.0,2018-11-14,11:05:00,47.0,2.0,2018-11-14 11:05:00,48
224.118.208.88.66.192,44.208.45.127.67.64,0,1,-94.0,2018-11-14,11:05:00,47.0,2.0,2018-11-14 11:05:00,48
224.118.208.88.66.192,44.208.45.127.67.64,1,0,-101.0,2018-11-14,11:05:00,,,2018-11-14 11:05:00,48
224.118.208.88.66.192,44.208.45.127.67.64,1,1,-101.0,2018-11-14,11:05:00,,,2018-11-14 11:05:00,48
224.118.208.88.66.192,44.208.45.127.103.160,0,0,-95.0,2018-11-14,11:05:00,47.0,2.0,2018-11-14 11:05:00,48
224.118.208.88.66.192,44.208.45.127.103.160,0,1,-97.0,2018-11-14,11:05:00,47.0,2.0,2018-11-14 11:05:00,48
224.118.208.88.66.192,44.208.45.127.103.160,1,0,-101.0,2018-11-14,11:05:00,,,2018-11-14 11:05:00,48
224.118.208.88.66.192,44.208.45.127.103.160,1,1,-101.0,2018-11-14,11:05:00,,,2018-11-14 11:05:00,48
160.211.122.242.202.176,0.66.104.213.240.0,0,0,-50.0,2018-11-29,11:05:00,25.0,8.0,2018-11-29 11:05:00,49
160.211.122.242.202.176,0.66.104.213.240.0,0,1,-46.0,2018-11-29,11:05:00,25.0,8.0,2018-11-29 11:05:00,49
160.211.122.242.202.176,0.66.104.213.240.0,1,0,-58.0,2018-11-29,11:05:00,25.0,8.0,2018-11-29 11:05:00,49
160.211.122.242.202.176,0.66.104.213.240.0,1,1,-57.0,2018-11-29,11:05:00,25.0,8.0,2018-11-29 11:05:00,49
160.211.122.242.202.176,44.208.45.106.167.16,0,0,-84.0,2018-11-29,11:05:00,25.0,8.0,2018-11-29 11:05:00,49
160.211.122.242.202.176,44.208.45.106.167.16,0,1,-90.0,2018-11-29,11:05:00,25.0,8.0,2018-11-29 11:05:00,49
160.211.122.242.202.176,44.208.45.106.167.16,1,0,-101.0,2018-11-29,11:05:00,,,2018-11-29 11:05:00,49
160.211.122.242.202.176,44.208.45.106.167.16,1,1,-101.0,2018-11-29,11:05:00,,,2018-11-29 11:05:00,49
160.211.122.242.202.176,44.208.45.125.172.128,0,0,-95.0,2018-11-29,11:05:00,25.0,8.0,2018-11-29 11:05:00,49
160.211.122.242.202.176,44.208.45.125.172.128,0,1,-94.0,2018-11-29,11:05:00,25.0,8.0,2018-11-29 11:05:00,49
160.211.122.242.202.176,44.208.45.125.172.128,1,0,-101.0,2018-11-29,11:05:00,,,2018-11-29 11:05:00,49
160.211.122.242.202.176,44.208.45.125.172.128,1,1,-101.0,2018-11-29,11:05:00,,,2018-11-29 11:05:00,49
160.211.122.242.202.176,44.208.45.127.67.64,0,0,-51.0,2018-11-29,11:05:00,25.0,8.0,2018-11-29 11:05:00,49
160.211.122.242.202.176,44.208.45.127.67.64,0,1,-56.0,2018-11-29,11:05:00,25.0,8.0,2018-11-29 11:05:00,49
160.211.122.242.202.176,44.208.45.127.67.64,1,0,-70.0,2018-11-29,11:05:00,25.0,8.0,2018-11-29 11:05:00,49
160.211.122.242.202.176,44.208.45.127.67.64,1,1,-64.0,2018-11-29,11:05:00,25.0,8.0,2018-11-29 11:05:00,49
160.211.122.242.202.176,44.208.45.127.103.160,0,0,-94.0,2018-11-29,11:05:00,25.0,8.0,2018-11-29 11:05:00,49
160.211.122.242.202.176,44.208.45.127.103.160,0,1,-95.0,2018-11-29,11:05:00,25.0,8.0,2018-11-29 11:05:00,49
160.211.122.242.202.176,44.208.45.127.103.160,1,0,-101.0,2018-11-29,11:05:00,,,2018-11-29 11:05:00,49
160.211.122.242.202.176,44.208.45.127.103.160,1,1,-101.0,2018-11-29,11:05:00,,,2018-11-29 11:05:00,49
180.191.246.149.46.205,0.66.104.213.240.0,0,0,-52.0,2018-11-22,15:05:00,33.0,3.0,2018-11-22 15:05:00,50
180.191.246.149.46.205,0.66.104.213.240.0,0,1,-49.0,2018-11-22,15:05:00,33.0,3.0,2018-11-22 15:05:00,50
180.191.246.149.46.205,0.66.104.213.240.0,1,0,-101.0,2018-11-22,15:05:00,,,2018-11-22 15:05:00,50
180.191.246.149.46.205,0.66.104.213.240.0,1,1,-101.0,2018-11-22,15:05:00,,,2018-11-22 15:05:00,50
180.191.246.149.46.205,44.208.45.106.167.16,0,0,-97.0,2018-11-22,15:05:00,33.0,3.0,2018-11-22 15:05:00,50
180.191.246.149.46.205,44.208.45.106.167.16,0,1,-94.0,2018-11-22,15:05:00,33.0,3.0,2018-11-22 15:05:00,50
180.191.246.149.46.205,44.208.45.106.167.16,1,0,-101.0,2018-11-22,15:05:00,,,2018-11-22 15:05:00,50
180.191.246.149.46.205,44.208.45.106.167.16,1,1,-101.0,2018-11-22,15:05:00,,,2018-11-22 15:05:00,50
180.191.246.149.46.205,44.208.45.125.172.128,0,0,-97.0,2018-11-22,15:05:00,33.0,3.0,2018-11-22 15:05:00,50
180.191.246.149.46.205,44.208.45.125.172.128,0,1,-95.0,2018-11-22,15:05:00,33.0,3.0,2018-11-22 15:05:00,50
180.191.246.149.46.205,44.208.45.125.172.128,1,0,-101.0,2018-11-22,15:05:00,,,2018-11-22 15:05:00,50
180.191.246.149.46.205,44.208.45.125.172.128,1,1,-101.0,2018-11-22,15:05:00,,,2018-11-22 15:05:00,50
180.191.246.149.46.205,44.208.45.127.67.64,0,0,-56.0,2018-11-22,15:05:00,33.0,3.0,2018-11-22 15:05:00,50
180.191.246.149.46.205,44.208.45.127.67.64,0,1,-60.0,2018-11-22,15:05:00,33.0,3.0,2018-11-22 15:05:00,50
180.191.246.149.46.205,44.208.45.127.67.64,1,0,-101.0,2018-11-22,15:05:00,,,2018-11-22 15:05:00,50
180.191.246.149.46.205,44.208.45.127.67.64,1,1,-101.0,2018-11-22,15:05:00,,,2018-11-22 15:05:00,50
180.191.246.149.46.205,44.208.45.127.103.160,0,0,-95.0,2018-11-22,15:05:00,33.0,3.0,2018-11-22 15:05:00,50
180.191.246.149.46.205,44.208.45.127.103.160,0,1,-97.0,2018-11-22,15:05:00,33.0,3.0,2018-11-22 15:05:00,50
180.191.246.149.46.205,44.208.45.127.103.160,1,0,-101.0,2018-11-22,15:05:00,,,2018-11-22 15:05:00,50
180.191.246.149.46.205,44.208.45.127.103.160,1,1,-101.0,2018-11-22,15:05:00,,,2018-11-22 15:05:00,50
156.42.131.173.199.128,0.66.104.213.240.0,0,0,-54.0,2018-11-07,15:05:00,17.0,2.0,2018-11-07 15:05:00,51
156.42.131.173.199.128,0.66.104.213.240.0,0,1,-56.0,2018-11-07,15:05:00,17.0,2.0,2018-11-07 15:05:00,51
156.42.131.173.199.128,0.66.104.213.240.0,1,0,-101.0,2018-11-07,15:05:00,,,2018-11-07 15:05:00,51
156.42.131.173.199.128,0.66.104.213.240.0,1,1,-101.0,2018-11-07,15:05:00,,,2018-11-07 15:05:00,51
156.42.131.173.199.128,44.208.45.106.167.16,0,0,-92.0,2018-11-07,15:05:00,17.0,2.0,2018-11-07 15:05:00,51
156.42.131.173.199.128,44.208.45.106.167.16,0,1,-95.0,2018-11-07,15:05:00,17.0,2.0,2018-11-07 15:05:00,51
156.42.131.173.199.128,44.208.45.106.167.16,1,0,-101.0,2018-11-07,15:05:00,,,2018-11-07 15:05:00,51
156.42.131.173.199.128,44.208.45.106.167.16,1,1,-101.0,2018-11-07,15:05:00,,,2018-11-07 15:05:00,51
156.42.131.173.199.128,44.208.45.125.172.128,0,0,-95.0,2018-11-07,15:05:00,17.0,2.0,2018-11-07 15:05:00,51
156.42.131.173.199.128,44.208.45.125.172.128,0,1,-88.0,2018-11-07,15:05:00,17.0,2.0,2018-11-07 15:05:00,51
156.42.131.173.199.128,44.208.45.125.172.128,1,0,-101.0,2018-11-07,15:05:00,,,2018-11-07 15:05:00,51
156.42.131.173.199.128,44.208.45.125.172.128,1,1,-101.0,2018-11-07,15:05:00,,,2018-11-07 15:05:00,51
156.42.131.173.199.128,44.208.45.127.67.64,0,0,-45.0,2018-11-07,15:05:00,17.0,2.0,2018-11-07 15:05:00,51
156.42.131.173.199.128,44.208.45.127.67.64,0,1,-45.0,2018-11-07,15:05:00,17.0,2.0,2018-11-07 15:05:00,51
156.42.131.173.199.128,44.208.45.127.67.64,1,0,-101.0,2018-11-07,15:05:00,,,2018-11-07 15:05:00,51
156.42.131.173.199.128,44.208.45.127.67.64,1,1,-101.0,2018-11-07,15:05:00,,,2018-11-07 15:05:00,51
156.42.131.173.199.128,44.208.45.127.103.160,0,0,-98.0,2018-11-07,15:05:00,17.0,2.0,2018-11-07 15:05:00,51
156.42.131.173.199.128,44.208.45.127.103.160,0,1,-96.0,2018-11-07,15:05:00,17.0,2.0,2018-11-07 15:05:00,51
156.42.131.173.199.128,44.208.45.127.103.160,1,0,-101.0,2018-11-07,15:05:00,,,2018-11-07 15:05:00,51
156.42.131.173.199.128,44.208.45.127.103.160,1,1,-101.0,2018-11-07,15:05:00,,,2018-11-07 15:05:00,51
160.136.105.218.36.181,0.66.104.213.240.0,0,0,-98.0,2018-11-05,15:05:00,24.0,4.0,2018-11-05 15:05:00,52
160.136.105.218.36.181,0.66.104.213.240.0,0,1,-98.0,2018-11-05,15:05:00,24.0,4.0,2018-11-05 15:05:00,52
160.136.105.218.36.181,0.66.104.213.240.0,1,0,-101.0,2018-11-05,15:05:00,,,2018-11-05 15:05:00,52
160.136.105.218.36.181,0.66.104.213.240.0,1,1,-101.0,2018-11-05,15:05:00,,,2018-11-05 15:05:00,52
160.136.105.218.36.181,44.208.45.106.167.16,0,0,-49.0,2018-11-05,15:05:00,24.0,4.0,2018-11-05 15:05:00,52
160.136.105.218.36.181,44.208.45.106.167.16,0,1,-48.0,2018-11-05,15:05:00,24.0,4.0,2018-11-05 15:05:00,52
160.136.105.218.36.181,44.208.45.106.167.16,1,0,-78.0,2018-11-05,15:05:00,24.0,4.0,2018-11-05 15:05:00,52
160.136.105.218.36.181,44.208.45.106.167.16,1,1,-74.0,2018-11-05,15:05:00,24.0,4.0,2018-11-05 15:05:00,52
160.136.105.218.36.181,44.208.45.125.172.128,0,0,-40.0,2018-11-05,15:05:00,24.0,4.0,2018-11-05 15:05:00,52
160.136.105.218.36.181,44.208.45.125.172.128,0,1,-38.0,2018-11-05,15:05:00,24.0,4.0,2018-11-05 15:05:00,52
160.136.105.218.36.181,44.208.45.125.172.128,1,0,-58.0,2018-11-05,15:05:00,24.0,4.0,2018-11-05 15:05:00,52
160.136.105.218.36.181,44.208.45.125.172.128,1,1,-49.0,2018-11-05,15:05:00,24.0,4.0,2018-11-05 15:05:00,52
160.136.105.218.36.181,44.208.45.127.67.64,0,0,-94.0,2018-11-05,15:05:00,24.0,4.0,2018-11-05 15:05:00,52
160.136.105.218.36.181,44.208.45.127.67.64,0,1,-95.0,2018-11-05,15:05:00,24.0,4.0,2018-11-05 15:05:00,52
160.136.105.218.36.181,44.208.45.127.67.64,1,0,-101.0,2018-11-05,15:05:00,,,2018-11-05 15:05:00,52
160.136.105.218.36.181,44.208.45.127.67.64,1,1,-101.0,2018-11-05,15:05:00,,,2018-11-05 15:05:00,52
160.136.105.218.36.181,44.208.45.127.103.160,0,0,-90.0,2018-11-05,15:05:00,24.0,4.0,2018-11-05 15:05:00,52
160.136.105.218.36.181,44.208.45.127.103.160,0,1,-92.0,2018-11-05,15:05:00,24.0,4.0,2018-11-05 15:05:00,52
160.136.105.218.36.181,44.208.45.127.103.160,1,0,-101.0,2018-11-05,15:05:00,,,2018-11-05 15:05:00,52
160.136.105.218.36.181,44.208.45.127.103.160,1,1,-101.0,2018-11-05,15:05:00,,,2018-11-05 15:05:00,52
160.136.105.218.33.229,0.66.104.213.240.0,0,0,-99.0,2018-11-05,15:05:00,23.0,3.0,2018-11-05 15:05:00,53
160.136.105.218.33.229,0.66.104.213.240.0,0,1,-96.0,2018-11-05,15:05:00,23.0,3.0,2018-11-05 15:05:00,53
160.136.105.218.33.229,0.66.104.213.240.0,1,0,-101.0,2018-11-05,15:05:00,,,2018-11-05 15:05:00,53
160.136.105.218.33.229,0.66.104.213.240.0,1,1,-101.0,2018-11-05,15:05:00,,,2018-11-05 15:05:00,53
160.136.105.218.33.229,44.208.45.106.167.16,0,0,-47.0,2018-11-05,15:05:00,23.0,3.0,2018-11-05 15:05:00,53
160.136.105.218.33.229,44.208.45.106.167.16,0,1,-47.0,2018-11-05,15:05:00,23.0,3.0,2018-11-05 15:05:00,53
160.136.105.218.33.229,44.208.45.106.167.16,1,0,-75.0,2018-11-05,15:05:00,23.0,3.0,2018-11-05 15:05:00,53
160.136.105.218.33.229,44.208.45.106.167.16,1,1,-70.0,2018-11-05,15:05:00,23.0,3.0,2018-11-05 15:05:00,53
160.136.105.218.33.229,44.208.45.125.172.128,0,0,-36.0,2018-11-05,15:05:00,23.0,3.0,2018-11-05 15:05:00,53
160.136.105.218.33.229,44.208.45.125.172.128,0,1,-40.0,2018-11-05,15:05:00,23.0,3.0,2018-11-05 15:05:00,53
160.136.105.218.33.229,44.208.45.125.172.128,1,0,-52.0,2018-11-05,15:05:00,23.0,3.0,2018-11-05 15:05:00,53
160.136.105.218.33.229,44.208.45.125.172.128,1,1,-47.0,2018-11-05,15:05:00,23.0,3.0,2018-11-05 15:05:00,53
160.136.105.218.33.229,44.208.45.127.67.64,0,0,-91.0,2018-11-05,15:05:00,23.0,3.0,2018-11-05 15:05:00,53
160.136.105.218.33.229,44.208.45.127.67.64,0,1,-91.0,2018-11-05,15:05:00,23.0,3.0,2018-11-05 15:05:00,53
160.136.105.218.33.229,44.208.45.127.67.64,1,0,-101.0,2018-11-05,15:05:00,,,2018-11-05 15:05:00,53
160.136.105.218.33.229,44.208.45.127.67.64,1,1,-101.0,2018-11-05,15:05:00,,,2018-11-05 15:05:00,53
160.136.105.218.33.229,44.208.45.127.103.160,0,0,-91.0,2018-11-05,15:05:00,23.0,3.0,2018-11-05 15:05:00,53
160.136.105.218.33.229,44.208.45.127.103.160,0,1,-94.0,2018-11-05,15:05:00,23.0,3.0,2018-11-05 15:05:00,53
160.136.105.218.33.229,44.208.45.127.103.160,1,0,-101.0,2018-11-05,15:05:00,,,2018-11-05 15:05:00,53
160.136.105.218.33.229,44.208.45.127.103.160,1,1,-101.0,2018-11-05,15:05:00,,,2018-11-05 15:05:00,53
160.136.105.218.36.181,0.66.104.213.240.0,0,0,-94.0,2018-11-15,11:05:00,24.0,1.0,2018-11-15 11:05:00,53
160.136.105.218.36.181,0.66.104.213.240.0,0,1,-94.0,2018-11-15,11:05:00,24.0,1.0,2018-11-15 11:05:00,53
160.136.105.218.36.181,0.66.104.213.240.0,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,53
160.136.105.218.36.181,0.66.104.213.240.0,1,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,53
160.136.105.218.36.181,44.208.45.106.167.16,0,0,-72.0,2018-11-15,11:05:00,24.0,1.0,2018-11-15 11:05:00,53
160.136.105.218.36.181,44.208.45.106.167.16,0,1,-59.0,2018-11-15,11:05:00,24.0,1.0,2018-11-15 11:05:00,53
160.136.105.218.36.181,44.208.45.106.167.16,1,0,-78.0,2018-11-15,11:05:00,24.0,1.0,2018-11-15 11:05:00,53
160.136.105.218.36.181,44.208.45.106.167.16,1,1,-79.0,2018-11-15,11:05:00,24.0,1.0,2018-11-15 11:05:00,53
160.136.105.218.36.181,44.208.45.125.172.128,0,0,-38.0,2018-11-15,11:05:00,24.0,1.0,2018-11-15 11:05:00,53
160.136.105.218.36.181,44.208.45.125.172.128,0,1,-36.0,2018-11-15,11:05:00,24.0,1.0,2018-11-15 11:05:00,53
160.136.105.218.36.181,44.208.45.125.172.128,1,0,-42.0,2018-11-15,11:05:00,24.0,1.0,2018-11-15 11:05:00,53
160.136.105.218.36.181,44.208.45.125.172.128,1,1,-47.0,2018-11-15,11:05:00,24.0,1.0,2018-11-15 11:05:00,53
160.136.105.218.36.181,44.208.45.127.67.64,0,0,-85.0,2018-11-15,11:05:00,24.0,1.0,2018-11-15 11:05:00,53
160.136.105.218.36.181,44.208.45.127.67.64,0,1,-87.0,2018-11-15,11:05:00,24.0,1.0,2018-11-15 11:05:00,53
160.136.105.218.36.181,44.208.45.127.67.64,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,53
160.136.105.218.36.181,44.208.45.127.67.64,1,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,53
160.136.105.218.36.181,44.208.45.127.103.160,0,0,-81.0,2018-11-15,11:05:00,24.0,1.0,2018-11-15 11:05:00,53
160.136.105.218.36.181,44.208.45.127.103.160,0,1,-82.0,2018-11-15,11:05:00,24.0,1.0,2018-11-15 11:05:00,53
160.136.105.218.36.181,44.208.45.127.103.160,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,53
160.136.105.218.36.181,44.208.45.127.103.160,1,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,53
160.136.105.218.33.229,0.66.104.213.240.0,0,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,54
160.136.105.218.33.229,0.66.104.213.240.0,0,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,54
160.136.105.218.33.229,0.66.104.213.240.0,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,54
160.136.105.218.33.229,0.66.104.213.240.0,1,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,54
160.136.105.218.33.229,44.208.45.106.167.16,0,0,-75.0,2018-11-15,11:05:00,23.0,1.0,2018-11-15 11:05:00,54
160.136.105.218.33.229,44.208.45.106.167.16,0,1,-61.0,2018-11-15,11:05:00,23.0,1.0,2018-11-15 11:05:00,54
160.136.105.218.33.229,44.208.45.106.167.16,1,0,-86.0,2018-11-15,11:05:00,23.0,1.0,2018-11-15 11:05:00,54
160.136.105.218.33.229,44.208.45.106.167.16,1,1,-90.0,2018-11-15,11:05:00,23.0,1.0,2018-11-15 11:05:00,54
160.136.105.218.33.229,44.208.45.125.172.128,0,0,-39.0,2018-11-15,11:05:00,23.0,1.0,2018-11-15 11:05:00,54
160.136.105.218.33.229,44.208.45.125.172.128,0,1,-34.0,2018-11-15,11:05:00,23.0,1.0,2018-11-15 11:05:00,54
160.136.105.218.33.229,44.208.45.125.172.128,1,0,-53.0,2018-11-15,11:05:00,23.0,1.0,2018-11-15 11:05:00,54
160.136.105.218.33.229,44.208.45.125.172.128,1,1,-52.0,2018-11-15,11:05:00,23.0,1.0,2018-11-15 11:05:00,54
160.136.105.218.33.229,44.208.45.127.67.64,0,0,-97.0,2018-11-15,11:05:00,23.0,1.0,2018-11-15 11:05:00,54
160.136.105.218.33.229,44.208.45.127.67.64,0,1,-96.0,2018-11-15,11:05:00,23.0,1.0,2018-11-15 11:05:00,54
160.136.105.218.33.229,44.208.45.127.67.64,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,54
160.136.105.218.33.229,44.208.45.127.67.64,1,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,54
160.136.105.218.33.229,44.208.45.127.103.160,0,0,-87.0,2018-11-15,11:05:00,23.0,1.0,2018-11-15 11:05:00,54
160.136.105.218.33.229,44.208.45.127.103.160,0,1,-83.0,2018-11-15,11:05:00,23.0,1.0,2018-11-15 11:05:00,54
160.136.105.218.33.229,44.208.45.127.103.160,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,54
